id,code,name,parent_id:id,reconcile,user_type_id:id
co_puc_236805,236805,impuesto de industria y comercio retenido,co_puc_2368,FALSE,account.data_account_type_current_liabilities
co_puc_2370,2370,Retenciones Y Aportes De Nómina,co_puc_23,FALSE,account.data_account_type_current_liabilities
co_puc_237005,237005,"aportes a entidades promotoras de salud, eps",co_puc_2370,FALSE,account.data_account_type_current_liabilities
co_puc_237006,237006,"aportes a administradoras de riesgos profesionales, arp",co_puc_2370,FALSE,account.data_account_type_current_liabilities
co_puc_237010,237010,"aportes al icbf, sena y cajas de compensación",co_puc_2370,FALSE,account.data_account_type_current_liabilities
co_puc_237015,237015,aportes al fic,co_puc_2370,FALSE,account.data_account_type_current_liabilities
co_puc_237025,237025,embargos judiciales,co_puc_2370,FALSE,account.data_account_type_current_liabilities
co_puc_237030,237030,libranzas,co_puc_2370,FALSE,account.data_account_type_current_liabilities
co_puc_237035,237035,sindicatos,co_puc_2370,FALSE,account.data_account_type_current_liabilities
co_puc_237040,237040,cooperativas,co_puc_2370,FALSE,account.data_account_type_current_liabilities
co_puc_237045,237045,fondos,co_puc_2370,FALSE,account.data_account_type_current_liabilities
co_puc_237095,237095,otros,co_puc_2370,FALSE,account.data_account_type_current_liabilities
co_puc_2375,2375,Cuotas Por Devolver,co_puc_23,FALSE,account.data_account_type_current_liabilities
co_puc_237505,237505,cuotas por devolver,co_puc_2375,FALSE,account.data_account_type_current_liabilities
co_puc_2380,2380,Acreedores Varios,co_puc_23,FALSE,account.data_account_type_current_liabilities
co_puc_238005,238005,depositarios,co_puc_2380,FALSE,account.data_account_type_current_liabilities
co_puc_238010,238010,comisionistas de bolsas,co_puc_2380,FALSE,account.data_account_type_current_liabilities
co_puc_238015,238015,sociedad administradora-fondos de inversión,co_puc_2380,FALSE,account.data_account_type_current_liabilities
co_puc_238020,238020,reintegros por pagar,co_puc_2380,FALSE,account.data_account_type_current_liabilities
co_puc_238025,238025,fondo de perseverancia,co_puc_2380,FALSE,account.data_account_type_current_liabilities
co_puc_238030,238030,fondos de cesantías y/o pensiones,co_puc_2380,FALSE,account.data_account_type_current_liabilities
co_puc_238035,238035,donaciones asignadas por pagar,co_puc_2380,FALSE,account.data_account_type_current_liabilities
co_puc_238095,238095,otros,co_puc_2380,FALSE,account.data_account_type_payable
co_puc_25,25,OBLIGACIONES LABORALES,co_puc_2,FALSE,account.data_account_type_current_liabilities
co_puc_2505,2505,Salarios Por Pagar,co_puc_25,FALSE,account.data_account_type_current_liabilities
co_puc_250505,250505,salarios por pagar,co_puc_2505,FALSE,account.data_account_type_current_liabilities
co_puc_2510,2510,Cesantías Consolidadas,co_puc_25,FALSE,account.data_account_type_current_liabilities
co_puc_251005,251005,ley laboral anterior,co_puc_2510,FALSE,account.data_account_type_current_liabilities
co_puc_251010,251010,ley 50 de 1990 y normas posteriores,co_puc_2510,FALSE,account.data_account_type_current_liabilities
co_puc_2515,2515,Intereses Sobre Cesantías,co_puc_25,FALSE,account.data_account_type_current_liabilities
co_puc_251505,251505,intereses sobre cesantías,co_puc_2515,FALSE,account.data_account_type_current_liabilities
co_puc_2520,2520,Prima De Servicios,co_puc_25,FALSE,account.data_account_type_current_liabilities
co_puc_252005,252005,prima de servicios,co_puc_2520,FALSE,account.data_account_type_current_liabilities
co_puc_2525,2525,Vacaciones Consolidadas,co_puc_25,FALSE,account.data_account_type_current_liabilities
co_puc_252505,252505,vacaciones consolidadas,co_puc_2525,FALSE,account.data_account_type_current_liabilities
co_puc_2530,2530,Prestaciones Extralegales,co_puc_25,FALSE,account.data_account_type_current_liabilities
co_puc_253005,253005,primas,co_puc_2530,FALSE,account.data_account_type_current_liabilities
co_puc_253010,253010,auxilios,co_puc_2530,FALSE,account.data_account_type_current_liabilities
co_puc_253015,253015,dotación y suministro a trabajadores,co_puc_2530,FALSE,account.data_account_type_current_liabilities
co_puc_253020,253020,bonificaciones,co_puc_2530,FALSE,account.data_account_type_current_liabilities
co_puc_253025,253025,seguros,co_puc_2530,FALSE,account.data_account_type_current_liabilities
co_puc_253095,253095,otras,co_puc_2530,FALSE,account.data_account_type_current_liabilities
co_puc_2532,2532,Pensiones Por Pagar,co_puc_25,FALSE,account.data_account_type_current_liabilities
co_puc_253205,253205,pensiones por pagar,co_puc_2532,FALSE,account.data_account_type_current_liabilities
co_puc_2535,2535,Cuotas Partes Pensiones De Jubilación,co_puc_25,FALSE,account.data_account_type_current_liabilities
co_puc_253505,253505,cuotas partes pensiones de jubilación,co_puc_2535,FALSE,account.data_account_type_current_liabilities
co_puc_2540,2540,Indemnizaciones Laborales,co_puc_25,FALSE,account.data_account_type_current_liabilities
co_puc_254005,254005,indemnizaciones laborales,co_puc_2540,FALSE,account.data_account_type_current_liabilities
co_puc_26,26,PASIVOS ESTIMADOS Y PROVISIONES,co_puc_2,FALSE,account.data_account_type_current_liabilities
co_puc_2605,2605,Para Costos Y Gastos,co_puc_26,FALSE,account.data_account_type_current_liabilities
co_puc_260505,260505,intereses,co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_260510,260510,comisiones,co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_260515,260515,honorarios,co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_260520,260520,servicios técnicos,co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_260525,260525,"transportes, fletes y acarreos",co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_260530,260530,gastos de viaje,co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_260535,260535,servicios públicos,co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_260540,260540,regalías,co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_260545,260545,garantías,co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_260550,260550,materiales y repuestos,co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_260595,260595,otros,co_puc_2605,FALSE,account.data_account_type_current_liabilities
co_puc_2610,2610,Para Obligaciones Laborales,co_puc_26,FALSE,account.data_account_type_current_liabilities
co_puc_261005,261005,cesantías,co_puc_2610,FALSE,account.data_account_type_current_liabilities
co_puc_261010,261010,intereses sobre cesantías,co_puc_2610,FALSE,account.data_account_type_current_liabilities
co_puc_261015,261015,vacaciones,co_puc_2610,FALSE,account.data_account_type_current_liabilities
co_puc_261020,261020,prima de servicios,co_puc_2610,FALSE,account.data_account_type_current_liabilities
co_puc_261025,261025,prestaciones extralegales,co_puc_2610,FALSE,account.data_account_type_current_liabilities
co_puc_261030,261030,viáticos,co_puc_2610,FALSE,account.data_account_type_current_liabilities
co_puc_261095,261095,otras,co_puc_2610,FALSE,account.data_account_type_current_liabilities
co_puc_2615,2615,Para Obligaciones Fiscales,co_puc_26,FALSE,account.data_account_type_current_liabilities
co_puc_261505,261505,de renta y complementarios,co_puc_2615,FALSE,account.data_account_type_current_liabilities
co_puc_261510,261510,de industria y comercio,co_puc_2615,FALSE,account.data_account_type_current_liabilities
co_puc_261515,261515,tasa por utilización de puertos,co_puc_2615,FALSE,account.data_account_type_current_liabilities
co_puc_261520,261520,de vehículos,co_puc_2615,FALSE,account.data_account_type_current_liabilities
co_puc_261525,261525,de hidrocarburos y minas,co_puc_2615,FALSE,account.data_account_type_current_liabilities
co_puc_261595,261595,otros,co_puc_2615,FALSE,account.data_account_type_current_liabilities
co_puc_2620,2620,Pensiones De Jubilación,co_puc_26,FALSE,account.data_account_type_current_liabilities
co_puc_262005,262005,cálculo actuarial pensiones de jubilación,co_puc_2620,FALSE,account.data_account_type_current_liabilities
co_puc_262010,262010,pensiones de jubilación por amortizar (db),co_puc_2620,FALSE,account.data_account_type_current_liabilities
co_puc_2625,2625,Para Obras De Urbanismo,co_puc_26,FALSE,account.data_account_type_current_liabilities
co_puc_262505,262505,acueducto y alcantarillado,co_puc_2625,FALSE,account.data_account_type_current_liabilities
co_puc_262510,262510,energía eléctrica,co_puc_2625,FALSE,account.data_account_type_current_liabilities
co_puc_262515,262515,teléfonos,co_puc_2625,FALSE,account.data_account_type_current_liabilities
co_puc_262595,262595,otros,co_puc_2625,FALSE,account.data_account_type_current_liabilities
co_puc_2630,2630,Para Mantenimiento Y Reparaciones,co_puc_26,FALSE,account.data_account_type_current_liabilities
co_puc_263005,263005,terrenos,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263010,263010,construcciones y edificaciones,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263015,263015,maquinaria y equipo,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263020,263020,equipo de oficina,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263025,263025,equipo de computación y comunicación,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263030,263030,equipo médico-científico,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263035,263035,equipo de hoteles y restaurantes,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263040,263040,flota y equipo de transporte,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263045,263045,flota y equipo fluvial y/o marítimo,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263050,263050,flota y equipo aéreo,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263055,263055,flota y equipo férreo,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263060,263060,"acueductos, plantas y redes",co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263065,263065,armamento de vigilancia,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263070,263070,envases y empaques,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263075,263075,plantaciones agrícolas y forestales,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263080,263080,vías de comunicación,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263085,263085,pozos artesianos,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_263095,263095,otros,co_puc_2630,FALSE,account.data_account_type_current_liabilities
co_puc_2635,2635,Para Contingencias,co_puc_26,FALSE,account.data_account_type_current_liabilities
co_puc_263505,263505,multas y sanciones autoridades administrativas,co_puc_2635,FALSE,account.data_account_type_current_liabilities
co_puc_263510,263510,intereses por multas y sanciones,co_puc_2635,FALSE,account.data_account_type_current_liabilities
co_puc_263515,263515,reclamos,co_puc_2635,FALSE,account.data_account_type_current_liabilities
co_puc_263520,263520,laborales,co_puc_2635,FALSE,account.data_account_type_current_liabilities
co_puc_263525,263525,civiles,co_puc_2635,FALSE,account.data_account_type_current_liabilities
co_puc_263530,263530,penales,co_puc_2635,FALSE,account.data_account_type_current_liabilities
co_puc_263535,263535,administrativos,co_puc_2635,FALSE,account.data_account_type_current_liabilities
co_puc_263540,263540,comerciales,co_puc_2635,FALSE,account.data_account_type_current_liabilities
co_puc_263595,263595,otras,co_puc_2635,FALSE,account.data_account_type_current_liabilities
co_puc_2640,2640,Para Obligaciones De Garantías,co_puc_26,FALSE,account.data_account_type_current_liabilities
co_puc_264005,264005,para obligaciones de garantías,co_puc_2640,FALSE,account.data_account_type_current_liabilities
co_puc_2695,2695,Provisiones Diversas,co_puc_26,FALSE,account.data_account_type_current_liabilities
co_puc_269505,269505,para beneficencia,co_puc_2695,FALSE,account.data_account_type_current_liabilities
co_puc_269510,269510,para comunicaciones,co_puc_2695,FALSE,account.data_account_type_current_liabilities
co_puc_269515,269515,para pérdida en transporte,co_puc_2695,FALSE,account.data_account_type_current_liabilities
co_puc_269520,269520,para operación,co_puc_2695,FALSE,account.data_account_type_current_liabilities
co_puc_269525,269525,para protección de bienes agotables,co_puc_2695,FALSE,account.data_account_type_current_liabilities
co_puc_269530,269530,para ajustes en redención de unidades,co_puc_2695,FALSE,account.data_account_type_current_liabilities
co_puc_269535,269535,autoseguro,co_puc_2695,FALSE,account.data_account_type_current_liabilities
co_puc_269540,269540,planes y programas de reforestación y electrificación,co_puc_2695,FALSE,account.data_account_type_current_liabilities
co_puc_269595,269595,otras,co_puc_2695,FALSE,account.data_account_type_current_liabilities
co_puc_27,27,DIFERIDOS,co_puc_2,FALSE,account.data_account_type_current_liabilities
co_puc_2705,2705,Ingresos Recibidos Por Anticipado,co_puc_27,FALSE,account.data_account_type_current_liabilities
co_puc_270505,270505,intereses,co_puc_2705,FALSE,account.data_account_type_current_liabilities
co_puc_270510,270510,comisiones,co_puc_2705,FALSE,account.data_account_type_current_liabilities
co_puc_270515,270515,arrendamientos,co_puc_2705,FALSE,account.data_account_type_current_liabilities
co_puc_270520,270520,honorarios,co_puc_2705,FALSE,account.data_account_type_current_liabilities
